S_TimeStamp,MeasurementValue
1/12/2015 8:30,90
1/12/2015 9:00,70.6
1/12/2015 9:30,71.4
1/12/2015 10:00,75.6
1/12/2015 10:30,74.2
1/12/2015 11:00,74.8
1/12/2015 11:30,79.2
1/12/2015 12:00,77.4
1/12/2015 12:30,76.6
1/12/2015 13:00,79.8
1/12/2015 13:30,81.2
1/12/2015 14:00,82.6
1/12/2015 14:30,81.8
1/12/2015 15:00,90.4
1/12/2015 15:30,95.6
1/12/2015 16:00,92.2
1/12/2015 16:30,91.4
1/12/2015 17:00,85
1/12/2015 17:30,87
1/12/2015 18:00,101.8
1/12/2015 18:30,101
1/12/2015 19:00,103.4
1/12/2015 19:30,105.6
1/12/2015 20:00,108.8
1/12/2015 20:30,103
1/12/2015 21:00,104.2
1/12/2015 21:30,100.4
1/12/2015 22:00,93.8
1/12/2015 22:30,89.8
1/12/2015 23:00,85.8
1/12/2015 23:30,80.2
1/13/2015,72.2
1/13/2015 0:30,65.6
1/13/2015 1:00,60.8
1/13/2015 1:30,56.8
1/13/2015 2:00,62.2
1/13/2015 2:30,60.8
1/13/2015 3:00,60.2
1/13/2015 3:30,56.6
1/13/2015 4:00,55.2
1/13/2015 4:30,53.6
1/13/2015 5:00,54.6
1/13/2015 5:30,54.4
1/13/2015 6:00,57
1/13/2015 6:30,65.2
1/13/2015 7:00,74.8
1/13/2015 7:30,83.2
1/13/2015 8:00,76.8
1/13/2015 8:30,79.4
1/13/2015 9:00,75.8
1/13/2015 9:30,76.6
1/13/2015 10:00,77
1/13/2015 10:30,73.2
1/13/2015 11:00,75
1/13/2015 11:30,76
1/13/2015 12:00,75.6
1/13/2015 12:30,79.4
1/13/2015 13:00,79
1/13/2015 13:30,74.6
1/13/2015 14:00,77
1/13/2015 14:30,74.8
1/13/2015 15:00,82.8
1/13/2015 15:30,87
1/13/2015 16:00,83.6
1/13/2015 16:30,84.4
1/13/2015 17:00,78.6
1/13/2015 17:30,87.6
1/13/2015 18:00,100.2
1/13/2015 18:30,103.6
1/13/2015 19:00,103.2
1/13/2015 19:30,105
1/13/2015 20:00,109
1/13/2015 20:30,108
1/13/2015 21:00,102.6
1/13/2015 21:30,103.6
1/13/2015 22:00,99.6
1/13/2015 22:30,92.2
1/13/2015 23:00,88.8
1/13/2015 23:30,83
1/14/2015,72.6
1/14/2015 0:30,65.2
1/14/2015 1:00,60
1/14/2015 1:30,56.4
1/14/2015 2:00,62.2
1/14/2015 2:30,63.6
1/14/2015 3:00,61
1/14/2015 3:30,57.4
1/14/2015 4:00,56.4
1/14/2015 4:30,56.2
1/14/2015 5:00,58.6
1/14/2015 5:30,57.4
1/14/2015 6:00,60.8
1/14/2015 6:30,68
1/14/2015 7:00,76.8
1/14/2015 7:30,92.2
1/14/2015 8:00,79.4
1/14/2015 8:30,80.2
1/14/2015 9:00,82
1/14/2015 9:30,79.6
1/14/2015 10:00,78.8
1/14/2015 10:30,77.4
1/14/2015 11:00,73.8
1/14/2015 11:30,71.8
1/14/2015 12:00,68.8
1/14/2015 12:30,69
1/14/2015 13:00,72.4
1/14/2015 13:30,72
1/14/2015 14:00,70
1/14/2015 14:30,71.2
1/14/2015 15:00,81.8
1/14/2015 15:30,87
1/14/2015 16:00,86.4
1/14/2015 16:30,85.8
1/14/2015 17:00,86
1/14/2015 17:30,90.2
1/14/2015 18:00,104.8
1/14/2015 18:30,105.2
1/14/2015 19:00,109
1/14/2015 19:30,113
1/14/2015 20:00,113.6
1/14/2015 20:30,116.4
1/14/2015 21:00,112
1/14/2015 21:30,104.8
1/14/2015 22:00,102
1/14/2015 22:30,94.4
1/14/2015 23:00,91.2
1/14/2015 23:30,84.4
1/15/2015,73.4
1/15/2015 0:30,65
1/15/2015 1:00,60.6
1/15/2015 1:30,57
1/15/2015 2:00,63.8
1/15/2015 2:30,64
1/15/2015 3:00,60.4
1/15/2015 3:30,57.8
1/15/2015 4:00,57.4
1/15/2015 4:30,55
1/15/2015 5:00,57
1/15/2015 5:30,55.8
1/15/2015 6:00,57.2
1/15/2015 6:30,64.2
1/15/2015 7:00,79.8
1/15/2015 7:30,80.6
1/15/2015 8:00,75.6
1/15/2015 8:30,82.8
1/15/2015 9:00,80.4
1/15/2015 9:30,79.8
1/15/2015 10:00,76
1/15/2015 10:30,73.8
1/15/2015 11:00,72.2
1/15/2015 11:30,73.6
1/15/2015 12:00,71.8
1/15/2015 12:30,73.6
1/15/2015 13:00,75.4
1/15/2015 13:30,75.8
1/15/2015 14:00,69.6
1/15/2015 14:30,69.8
1/15/2015 15:00,82
1/15/2015 15:30,82.2
1/15/2015 16:00,80.2
1/15/2015 16:30,80.4
1/15/2015 17:00,79.8
1/15/2015 17:30,86.6
1/15/2015 18:00,97
1/15/2015 18:30,100.2
1/15/2015 19:00,102
1/15/2015 19:30,104.2
1/15/2015 20:00,105.4
1/15/2015 20:30,104
1/15/2015 21:00,100.8
1/15/2015 21:30,101
1/15/2015 22:00,97.4
1/15/2015 22:30,89.8
1/15/2015 23:00,84.2
1/15/2015 23:30,81.4
1/16/2015,71
1/16/2015 0:30,65.2
1/16/2015 1:00,61
1/16/2015 1:30,55.8
1/16/2015 2:00,62.4
1/16/2015 2:30,60.8
1/16/2015 3:00,59.8
1/16/2015 3:30,56.6
1/16/2015 4:00,53.6
1/16/2015 4:30,54.4
1/16/2015 5:00,54.8
1/16/2015 5:30,53.8
1/16/2015 6:00,56.2
1/16/2015 6:30,58.8
1/16/2015 7:00,69.4
1/16/2015 7:30,85
1/16/2015 8:00,74.6
1/16/2015 8:30,76
1/16/2015 9:00,75.2
1/16/2015 9:30,73.4
1/16/2015 10:00,70.8
1/16/2015 10:30,67.6
1/16/2015 11:00,69.4
1/16/2015 11:30,65
1/16/2015 12:00,64.6
1/16/2015 12:30,67.6
1/16/2015 13:00,70.6
1/16/2015 13:30,68.2
1/16/2015 14:00,67
1/16/2015 14:30,68.2
1/16/2015 15:00,75.6
1/16/2015 15:30,83
1/16/2015 16:00,81.2
1/16/2015 16:30,85.4
1/16/2015 17:00,79.4
1/16/2015 17:30,86
1/16/2015 18:00,100.2
1/16/2015 18:30,99.6
1/16/2015 19:00,100.6
1/16/2015 19:30,100.2
1/16/2015 20:00,103.8
1/16/2015 20:30,97.6
1/16/2015 21:00,98.4
1/16/2015 21:30,95
1/16/2015 22:00,92.8
1/16/2015 22:30,90.2
1/16/2015 23:00,84.8
1/16/2015 23:30,78.4
1/17/2015,70.8
1/17/2015 0:30,65.4
1/17/2015 1:00,62.8
1/17/2015 1:30,60.8
1/17/2015 2:00,63.6
1/17/2015 2:30,62.4
1/17/2015 3:00,62.2
1/17/2015 3:30,58
1/17/2015 4:00,54
1/17/2015 4:30,53.8
1/17/2015 5:00,53.2
1/17/2015 5:30,53.6
1/17/2015 6:00,54.8
1/17/2015 6:30,58.2
1/17/2015 7:00,60.6
1/17/2015 7:30,69.6
1/17/2015 8:00,65.2
1/17/2015 8:30,72
1/17/2015 9:00,73.4
1/17/2015 9:30,75.6
1/17/2015 10:00,72.4
1/17/2015 10:30,70.4
1/17/2015 11:00,68.4
1/17/2015 11:30,71.4
1/17/2015 12:00,73.8
1/17/2015 12:30,71
1/17/2015 13:00,75.2
1/17/2015 13:30,77
1/17/2015 14:00,70.4
1/17/2015 14:30,70.4
1/17/2015 15:00,75.2
1/17/2015 15:30,83
1/17/2015 16:00,81
1/17/2015 16:30,83.2
1/17/2015 17:00,80.8
1/17/2015 17:30,89
1/17/2015 18:00,105.4
1/17/2015 18:30,107.6
1/17/2015 19:00,108.6
1/17/2015 19:30,105.6
1/17/2015 20:00,105.6
1/17/2015 20:30,100.8
1/17/2015 21:00,96.8
1/17/2015 21:30,92.4
1/17/2015 22:00,90.4
1/17/2015 22:30,83.6
1/17/2015 23:00,80
1/17/2015 23:30,77.4
1/18/2015,72
1/18/2015 0:30,68
1/18/2015 1:00,62.6
1/18/2015 1:30,56.8
1/18/2015 2:00,62
1/18/2015 2:30,60.8
1/18/2015 3:00,58.8
1/18/2015 3:30,54.8
1/18/2015 4:00,51.4
1/18/2015 4:30,52.6
1/18/2015 5:00,52.2
1/18/2015 5:30,51.8
1/18/2015 6:00,51.8
1/18/2015 6:30,53.6
1/18/2015 7:00,56.8
1/18/2015 7:30,60
1/18/2015 8:00,56.4
1/18/2015 8:30,60.6
1/18/2015 9:00,64.8
1/18/2015 9:30,68.4
1/18/2015 10:00,75
1/18/2015 10:30,82.8
1/18/2015 11:00,85.8
1/18/2015 11:30,87.8
1/18/2015 12:00,88
1/18/2015 12:30,95.4
1/18/2015 13:00,92.8
1/18/2015 13:30,88
1/18/2015 14:00,82.8
1/18/2015 14:30,76
1/18/2015 15:00,86
1/18/2015 15:30,84.4
1/18/2015 16:00,79.4
1/18/2015 16:30,83.4
1/18/2015 17:00,79
1/18/2015 17:30,84.6
1/18/2015 18:00,98.6
1/18/2015 18:30,96.6
1/18/2015 19:00,97.8
1/18/2015 19:30,100.6
1/18/2015 20:00,95
1/18/2015 20:30,92.6
1/18/2015 21:00,93.4
1/18/2015 21:30,95.2
1/18/2015 22:00,90.8
1/18/2015 22:30,85.2
1/18/2015 23:00,82.8
1/18/2015 23:30,77
1/19/2015,70.6
1/19/2015 0:30,65.2
1/19/2015 1:00,56.6
1/19/2015 1:30,55.6
1/19/2015 2:00,59.4
1/19/2015 2:30,57.8
1/19/2015 3:00,56.2
1/19/2015 3:30,53.6
1/19/2015 4:00,50
1/19/2015 4:30,48.6
1/19/2015 5:00,49.6
1/19/2015 5:30,51.6
1/19/2015 6:00,56.2
1/19/2015 6:30,59.4
1/19/2015 7:00,69.6
1/19/2015 7:30,76
1/19/2015 8:00,68
1/19/2015 8:30,73.8
1/19/2015 9:00,70.4
1/19/2015 9:30,73.4
1/19/2015 10:00,69
1/19/2015 10:30,70
1/19/2015 12:00,69.2
1/19/2015 12:30,73.4
1/19/2015 13:00,72.8
1/19/2015 13:30,73
1/19/2015 14:00,72
1/19/2015 14:30,70.2
1/19/2015 15:00,80.8
1/19/2015 15:30,84.8
1/19/2015 16:00,81.8
1/19/2015 16:30,82
1/19/2015 17:00,75.6
1/19/2015 17:30,84.2
1/19/2015 18:00,97.8
1/19/2015 18:30,101.2
1/19/2015 19:00,105.2
1/19/2015 19:30,104.6
1/19/2015 20:00,102.6
1/19/2015 20:30,100
1/19/2015 21:00,98.4
1/19/2015 21:30,100.6
1/19/2015 22:00,93.8
1/19/2015 22:30,85.8
1/19/2015 23:00,81
1/19/2015 23:30,74.6
1/20/2015,67.8
1/20/2015 0:30,63.4
1/20/2015 1:30,54
1/20/2015 2:00,60.8
1/20/2015 2:30,60.6
1/20/2015 3:00,58
1/20/2015 3:30,55
1/20/2015 4:00,52.4
1/20/2015 4:30,48.2
1/20/2015 5:00,51.4
1/20/2015 5:30,51.2
1/20/2015 6:00,55.8
1/20/2015 6:30,57.4
1/20/2015 7:00,66.8
1/20/2015 7:30,71.6
1/20/2015 8:00,67
1/20/2015 9:00,67.8
1/20/2015 9:30,68.8
1/20/2015 10:30,64.2
1/20/2015 11:00,67.6
1/20/2015 11:30,68
1/20/2015 12:00,70.2
1/20/2015 12:30,75.8
1/20/2015 13:00,71.8
1/20/2015 13:30,74.2
1/20/2015 14:00,70
1/20/2015 14:30,71.2
1/20/2015 15:00,81.8
1/20/2015 15:30,83.4
1/20/2015 16:00,80.2
1/20/2015 16:30,80.6
1/20/2015 17:00,80.2
1/20/2015 17:30,83.4
1/20/2015 18:00,91
1/20/2015 18:30,93.2
1/20/2015 19:00,93.4
1/20/2015 19:30,97
1/20/2015 20:00,99.4
1/20/2015 20:30,98.8
1/20/2015 21:00,96
1/20/2015 21:30,96.4
1/20/2015 22:00,91
1/20/2015 22:30,85
1/20/2015 23:00,81
1/20/2015 23:30,73.4
1/21/2015,65.4
1/21/2015 0:30,58.2
1/21/2015 1:00,51.6
1/21/2015 1:30,50.8
1/21/2015 2:00,58.2
1/21/2015 2:30,57.2
1/21/2015 3:00,54
1/21/2015 3:30,53.2
1/21/2015 4:00,48
1/21/2015 4:30,48
1/21/2015 5:00,48.2
1/21/2015 5:30,47.8
1/21/2015 6:00,51.2
1/21/2015 6:30,55.8
1/21/2015 7:00,65.2
1/21/2015 7:30,67.6
1/21/2015 8:00,66.4
1/21/2015 8:30,71.4
1/21/2015 9:00,72.6
1/21/2015 9:30,70.6
1/21/2015 10:00,69.6
1/21/2015 10:30,71.4
1/21/2015 11:00,72
1/21/2015 11:30,71
1/21/2015 12:00,72.6
1/21/2015 12:30,69.8
1/21/2015 13:00,68.6
1/21/2015 13:30,66.8
1/21/2015 14:00,62.8
1/21/2015 14:30,60.6
1/21/2015 15:00,67.8
1/21/2015 15:30,69.8
1/21/2015 16:00,71.6
1/21/2015 16:30,74.6
1/21/2015 17:00,74.8
1/21/2015 17:30,79.6
1/21/2015 18:00,86
1/21/2015 18:30,88
1/21/2015 19:00,95
1/21/2015 19:30,90.2
1/21/2015 20:00,100.4
1/21/2015 20:30,99.4
1/21/2015 21:00,98.6
1/21/2015 21:30,96.2
1/21/2015 22:00,88.2
1/21/2015 22:30,87.2
1/21/2015 23:00,78
1/21/2015 23:30,71
1/22/2015,62.4
1/22/2015 0:30,56.8
1/22/2015 1:00,52.4
1/22/2015 1:30,48.8
1/22/2015 2:00,55
1/22/2015 2:30,54.6
1/22/2015 3:00,52.8
1/22/2015 3:30,49.2
1/22/2015 4:00,48.4
1/22/2015 4:30,46.2
1/22/2015 5:00,46.8
1/22/2015 5:30,47.2
1/22/2015 6:00,52
1/22/2015 6:30,55
1/22/2015 7:00,66.2
1/22/2015 7:30,69.6
1/22/2015 8:00,63
1/22/2015 8:30,67
1/22/2015 9:00,72.6
1/22/2015 9:30,71
1/22/2015 10:00,68.6
1/22/2015 10:30,68.6
1/22/2015 11:00,65.2
1/22/2015 11:30,67.6
1/22/2015 12:00,68
1/22/2015 12:30,67.8
1/22/2015 13:00,69.2
1/22/2015 13:30,69
1/22/2015 14:00,62.2
1/22/2015 14:30,60.6
1/22/2015 15:00,67.4
1/22/2015 15:30,67.4
1/22/2015 16:00,67.4
1/22/2015 16:30,67.4
1/22/2015 17:00,67.4
1/22/2015 17:30,0
1/22/2015 18:00,0
1/22/2015 18:30,0
1/22/2015 19:00,0
1/22/2015 19:30,0
1/22/2015 20:00,0
1/22/2015 20:30,0
1/22/2015 21:00,0
1/22/2015 21:30,0
1/22/2015 22:00,0
1/22/2015 22:30,0
1/22/2015 23:00,0
1/22/2015 23:30,0
1/23/2015,0
1/23/2015 0:30,0
1/23/2015 1:00,0
1/23/2015 1:30,0
1/23/2015 2:00,0
1/23/2015 2:30,0
1/23/2015 3:00,0
1/23/2015 3:30,0
1/23/2015 4:00,0
1/23/2015 4:30,0
1/23/2015 5:00,0
1/23/2015 5:30,0
1/23/2015 6:00,0
1/23/2015 6:30,0
1/23/2015 7:00,0
1/23/2015 7:30,0
1/23/2015 8:00,0
1/23/2015 8:30,0
1/23/2015 9:00,0
1/23/2015 9:30,0
1/23/2015 10:00,0
1/23/2015 10:30,0
1/23/2015 11:00,0
1/23/2015 11:30,0
1/23/2015 12:00,0
1/23/2015 12:30,0
1/23/2015 13:00,0
1/23/2015 13:30,0
1/23/2015 14:00,0
1/23/2015 14:30,0
1/23/2015 15:00,0
1/23/2015 15:30,0
1/23/2015 16:00,0
1/23/2015 16:30,73.6
1/23/2015 17:00,69
1/23/2015 17:30,78.8
1/23/2015 18:00,87
1/23/2015 18:30,89.2
1/23/2015 19:00,89.6
1/23/2015 19:30,86.2
1/23/2015 20:00,92.2
1/23/2015 20:30,90.4
1/23/2015 21:00,90.4
1/23/2015 21:30,90.4
1/23/2015 22:00,90.4
1/23/2015 22:30,0
1/23/2015 23:00,0
1/23/2015 23:30,0
1/24/2015,0
1/24/2015 0:30,0
1/24/2015 1:00,0
1/24/2015 1:30,0
1/24/2015 2:00,0
1/24/2015 2:30,0
1/24/2015 3:00,0
1/24/2015 3:30,0
1/24/2015 4:00,0
1/24/2015 4:30,0
1/24/2015 5:00,0
1/24/2015 5:30,0
1/24/2015 6:00,0
1/24/2015 6:30,0
1/24/2015 7:00,0
1/24/2015 7:30,0
1/24/2015 8:00,0
1/24/2015 8:30,0
1/24/2015 9:00,0
1/24/2015 9:30,0
1/24/2015 10:00,0
1/24/2015 10:30,0
1/24/2015 11:00,0
1/24/2015 11:30,0
1/24/2015 12:00,0
1/24/2015 12:30,79.2
1/24/2015 13:00,81.2
1/24/2015 13:30,81.6
1/24/2015 14:00,79
1/24/2015 14:30,76.2
1/24/2015 15:00,87.4
1/24/2015 15:30,85.8
1/24/2015 16:00,87
1/24/2015 16:30,88.2
1/24/2015 17:00,80.8
1/24/2015 17:30,83.2
1/24/2015 18:00,96.6
1/24/2015 18:30,97.4
1/24/2015 19:00,100.8
1/24/2015 19:30,100.4
1/24/2015 20:00,99.4
1/24/2015 20:30,96.2
1/24/2015 21:00,90.4
