DATE,I
,4.9
,4.8
,3.9
,3.9
,5.3
,5.3
,5.2
,5
,5
,5.3
,5.2
,5.5
,5.4
,5.4
,5.8
,5.6
,5.5
,5.4
,5.4
,4.7
,4.7
,4.7
,4.2
,4.2
,4.2
,4
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,5.4
,5.3
,5.2
,5.2
,16.1
,18.3
,19.4
,19.9
,20
,21.3
,19.9
,20.2
,20.5
,20.4
,20.5
,20.4
,20.4
,20.7
,20.5
,20.5
,20.5
,20.8
,19.6
,19.5
,19.5
,19.6
,19.7
,19.6
,19.7
,19.5
,3.9
,4
,4
,3.9
,4.3
,3.8
,4
,3.9
,3.9
,3.8
,4
,3.9
,3.9
,4.1
,5.4
,5.2
,6.6
,6.5
,6.4
,6.4
,6.4
,6.4
,6.4
,6.4
,6.3
,6.3
,4.1
,4.1
,4.1
,4.1
,4.9
,4.7
,4.7
,4.7
,4.7
,4.7
,4.7
,4.7
,4.3
,4.3
,15.9
,17.8
,18.6
,19
,19.2
,20
,19.9
,20.1
,20
,21.5
,21.4
,21.5
,21.5
,21.5
,21.5
,21.4
,21.5
,21.6
,21.7
,21.5
,20.2
,20.3
,20.2
,20.4
,20.3
,19.3
,19.3
,19.3
,19.8
,19.7
,19.6
,19.6
,19.6
,4.5
,4.5
,4.5
,3.9
,3.9
,4.3
,4.3
,4.3
,3.9
,4
,5.2
,5.2
,5.2
,5.1
,5.2
,5.2
,5.3
,5.4
,5.4
,5.4
,5.4
,4.1
,5.3
,5.2
,5.3
,5.1
,5.1
,5.1
,5.1
,5.2
,5.1
,16.6
,17.6
,18.4
,19.3
,19.4
,19.4
,19.2
,18.9
,19.3
,19.3
,19.2
,19.2
,19.2
,20.5
,20.3
,20.5
,20.7
,20.5
,20.5
,20.5
,20.6
,20.5
,20.5
,20.6
,19.4
,19.4
,19.3
,19.4
,19.2
,19.4
,19.5
,19.5
,19.3
,5.2
,5.1
,5
,5
,5
,5
,5
,5
,5
,5.3
,4.6
,4.5
,4.5
,4.5
,5.4
,5.2
,5.2
,5.5
,5.4
,5.4
,5.4
,5.4
,5.4
,5.4
,5.4
,4.1
,4.1
,4.1
,4.1
,4.1
,4.3
,4.2
,4.2
,4.3
,4.2
,4.2
,17.3
,18.4
,18.8
,19.1
,19.1
,19.1
,19
,19
,18.9
,19.2
,20.4
,20.8
,21.7
,21.6
,21.6
,21.7
,21.6
,21.7
,21.4
,21.5
,21.6
,20.4
,20.4
,19.2
,19.5
,19.3
,19.4
,19.2
,19.4
,19.4
,19.4
,19.5
,19.3
,19.4
,19.5
,19.6
,19.6
,4.1
,4.1
,4.1
,4.1
,4.1
,5.2
,4.9
,5.1
,5.1
,6.4
,6.3
,6.3
,6.3
,6.4
,6.3
,6.3
,6.5
,6.6
,6.5
,6.4
,5.5
,5.3
,5.2
,5.2
,5.2
,4.1
,4.2
,16.7
,18.1
,18.7
,18.9
,19.2
,18.9
,19
,19
,19.2
,19.1
,19.1
,19.2
,19.2
,19.2
,19.2
,20.7
,20.6
,20.5
,20.6
,20.6
,20.7
,21.1
,20.9
,20.9
,21.4
,21.1
,20.8
,19.7
,20.9
,20.8
,20.7
,20.7
,20.6
,20.6
,5
,5
,5.1
,5
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,5.3
,5.2
,5.3
,5.2
,5.4
,5.4
,5.5
,5.4
,5.4
,5.5
,5.4
,5.4
,4.2
,4.2
,5
,4.8
,4.7
,4.8
,4.8
,4.8
,4.9
,5.4
,5.3
,5.2
,16.7
,18.7
,19.9
,20.2
,20.3
,20.1
,20.3
,19.2
,19.5
,19.4
,20.8
,20.6
,20.9
,20.8
,20.7
,20.8
,20.9
,20.9
,20.9
,21
,21
,19.8
,19.8
,19.9
,19.8
,19.8
,19.8
,19.7
,31.9
,31.7
,15.7
,15.7
,15.7
,15.6
,15.6
,4.6
,4
,4
,4
,4
,4
,4
,4
,4.2
,6.5
,6.3
,6.3
,6.3
,6.2
,6.2
,6.4
,6.4
,6.4
,6.4
,5.4
,4.2
,4.2
,4.2
,4.2
,4.3
,4.2
,4.2
,4.1
,4.3
,4.3
,4.3
,5
,15.7
,18.1
,19.3
,19.9
,19.9
,19.7
,21.2
,21.1
,20.9
,20.8
,22.2
,22
,22.1
,22.2
,22.2
,22.2
,32.8
,32.8
,17.1
,17.1
,6.4
,6.3
,5.1
,5.1
,5.1
,5.5
,5.3
,5.2
,4
,4.1
,3.9
,4
,4
,4
,4
,4
,4
,4
,4.8
,4.6
,4.8
,5.5
,5
,4.9
,5.8
,5.7
,5.5
,5.4
,5.4
,5.4
,5.4
,5.4
,5.4
,5.6
,5.6
,4.4
,5.6
,5.3
,5.4
,5.4
,5.2
,5.6
,5.7
,5.7
,5.7
,5.1
,5.2
,4.9
,4.4
,4.2
,4.4
,4.4
,4.2
,4.2
,4.4
,4.2
,4.2
,5
,5.8
,6
,5.9
,5.9
,5.9
,5.7
,5.5
,6
,6
,5.7
,7
,5.6
,5.5
,4.5
,4.4
,4.3
,4.2
,4.2
,4.2
,5.5
,5.4
,5.3
,5.1
,5.2
,5.6
,5.6
,5.4
,5.2
,5.2
,5
,4.9
,4.8
,4.9
,5.8
,5.6
,5.7
,5.6
,5.6
,5.4
,5.4
,5.4
,5.4
,5.4
,5.5
,4.2
,4.2
,4.3
,4.3
,4.3
,4.3
,4.4
,4.4
,4.3
,5.5
,5.5
,5.3
,5.3
,5.2
,5.3
,5.3
,5.3
,5.3
,5.3
,5.3
,5.9
,5.8
,5.6
,6.7
,6.6
,6.6
,6.6
,6.6
,6.6
,6.4
,6.4
,6.9
,6.8
,6.8
,4.6
,4.6
,4.6
,4.2
,7.9
,7.8
,7.8
,7.8
,7.8
,7.9
,7.8
,7.9
,7.8
,7.8
,7.9
,7.8
,7.8
,7.8
,7.8
,4.2
,4.2
,5
,4.9
,6.9
,6.8
,6.7
,6.7
,6.7
,6.6
,6.6
,6.5
,6.5
,6.6
,6.5
,5.3
,5.3
,5.3
,5.3
,5.3
,5.3
,5.3
,5.2
,5.2
,5.2
,5.3
,5.2
,5.1
,4.2
,4.2
,4.2
,4.3
,4.2
,4.2
,4.2
,4.3
,4.3
,5.6
,5.8
,5.6
,5.6
,5.6
,5.6
,5.6
,5.6
,5.5
,5.3
,5.4
,6.6
,5.4
,5.3
,5.3
,5.2
,5.2
,5.3
,5.2
,5.2
,5.2
,5.2
,4.2
,4.2
,4.2
,4.1
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,5.7
,5.5
,5.8
,5.7
,5.7
,5.6
,5.6
,5.6
,5.5
,5.5
,5.4
,4.2
,4.2
,4.3
,4.3
,4.7
,4.3
,5.5
,5.3
,5.3
,5.3
,5.3
,5.3
,5.3
,5.4
,5.3
,5.2
,5.3
,5.3
,5.3
,5.3
,5.4
,5.3
,5.3
,6.7
,6.5
,6.5
,6.5
,5.8
,5.7
,5.6
,5.6
,5.6
,5.6
,5.5
,4.8
,4.8
,4.2
,4.3
,4.2
,4.2
,4.2
,5.4
,5.3
,5.2
,5.2
,5.3
,5.2
,5.2
,5.2
,5.2
,4.1
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,5.5
,5.4
,5.4
,5.4
,5.4
,5.4
,5.8
,5.6
,5.5
,5.5
,5.6
,4.8
,4.8
,4.8
,4.3
,4.2
,4.2
,4.2
,4.2
,4.5
,4.5
,4.2
,4.2
,4.2
,4.2
,4.2
,5.5
,5.3
,5.1
,5.2
,5.2
,5.3
,5.2
,6.6
,6.5
,6.4
,5.4
,5.5
,5.4
,5.4
,5.4
,5.4
,5.8
,5.6
,5.4
,4.8
,4.8
,4.8
,4.8
,4.8
,4.8
,4.2
,4.2
,4.2
,4.2
,4.3
,4.2
,4.2
,4.2
,4.2
,4.2
,4.3
,4.2
,4.1
,4.2
,4.2
,4.2
,5.5
,5.5
,6.6
,6.6
,6.5
,6.4
,6.4
,6.4
,6.4
,6.5
,6.4
,6.4
,4.9
,4.9
,4.8
,4.8
,4.8
,4.8
,4.8
,4.8
,4.8
,4.2
,4.2
,4.3
,4.3
,4.3
,4.3
,4.3
,4.3
,4.4
,4.3
,4.2
,5.4
,5.4
,6.7
,6.7
,6.5
,6.5
,6.5
,6.5
,6.5
,6.5
,6.5
,6.6
,6.5
,5.3
,5.3
,5.3
,5.8
,5.6
,5.6
,5.6
,4.8
,4.9
,4.8
,4.8
,4.7
,4.2
,4.3
,4.2
,4.2
,4.3
,4.2
,4.2
,4.3
,4.2
,4.2
,4.2
,5.6
,5.5
,5.4
,5.4
,5.4
,5.4
,5.4
,5.4
,5.5
,5.4
,5.4
,5.4
,5.3
,5.2
,5.1
,5.2
,5.2
,5.8
,5.6
,5.7
,5.6
,4.8
,4.8
,4.8
,4.8
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.3
,4.1
,5.6
,5.4
,5.4
,5.4
,5.4
,5.4
,5.4
,5.4
,5.5
,5.5
,5.4
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,5.4
,5.3
,5.2
,5.8
,5.6
,5.6
,5.6
,5.6
,5.5
,5.6
,4.7
,4.2
,4.2
,4.6
,4.5
,4.5
,4.2
,5.5
,5.5
,5.4
,5.4
,5.5
,5.4
,5.4
,5.4
,5.4
,5.4
,5.4
,4.2
,4.2
,4.2
,4.3
,4.2
,4.1
,4.2
,4.2
,4.2
,4.2
,4.3
,4.9
,4.9
,4.7
,4.8
,4.8
,5.7
,5.6
,5.6
,5.6
,5.2
,5.2
,5.2
,6.6
,6.3
,6.4
,5.5
,5.6
,5.5
,5.5
,5.5
,5.5
,5.5
,5.5
,4.3
,4.3
,4.3
,5.5
,5.3
,5.3
,5.2
,5.3
,5.3
,5.3
,5.3
,5.3
,5.3
,5.3
,5.8
,5.7
,5.7
,5.6
,5.6
,5.6
,5.5
,4.8
,4.6
,5.6
,5.4
,5.3
,5.4
,5.4
,5.3
,5.4
,5.4
,5.4
,5.4
,5.4
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.3
,4.1
,4.2
,4.3
,4.1
,4.1
,4.2
,4.2
,4.2
,4.2
,4.4
,5.9
,5.7
,5.6
,5.6
,5.6
,5.6
,6.7
,6.6
,6.4
,6.3
,5.4
,5.5
,5.4
,5.4
,5.4
,5.4
,5.4
,4.2
,4.2
,4.2
,4.3
,4.2
,4.2
,6.1
,6.3
,7.6
,8.3
,7.8
,8.3
,9
,9
,8.9
,8.6
,8.7
,10
,9.8
,10.8
,10.7
,10.7
,10.5
,11.7
,11.4
,11.5
,10.6
,10.9
,10.1
,10.1
,10.2
,10.1
,9.8
,9.8
,8.8
,8.9
,7.6
,8.9
,8.6
,8.6
,8.2
,8.1
,8.1
,8
,8.4
,8.3
,7.6
,7.8
,8.7
,8.4
,8.3
,7.7
,7.7
,7.9
,7.8
,7.6
,8.4
,9.5
,8.3
,8.4
,8.6
,8.6
,6.3
,7.4
,8.1
,6.9
,13.9
,13.5
,13.8
,13.6
,6.9
,7.5
,7.5
,7.4
,13.5
,13.6
,13.9
,13.9
,6.9
,6.9
,6.8
,6.8
,12.9
,12.7
,12.5
,11.7
,5.7
,5.7
,5.6
,5.6
,6.2
,7.1
,9.5
,8.4
,8.3
,8.1
,7.8
,7.8
,9
,9.1
,9.1
,9
,6.4
,6.3
,6.1
,6.1
,7
,10.8
,16.5
,15.7
,17.5
,17.6
,18
,17.9
,17.9
,17.8
,17.8
,11.9
,12.1
,11.7
,10.5
,11.6
,12
,12
,11.8
,11.7
,12
,11.8
,11.8
,12.7
,12.8
,19.7
,19.4
,18.6
,18.9
,19
,18.1
,17.7
,18.1
,17.8
,16.9
,17.4
,16.2
,15.6
,14.8
,14.8
,16.7
,17
,17.5
,16.6
,16.4
,16.4
,16.3
,16.3
,16.3
,16.3
,15.4
,15.3
,15.3
,16.9
,16.3
,16.3
,16.2
,16.3
,10.5
,10.7
,10.5
,10.3
,11.2
,11.1
,10
,9.9
,10
,9.9
,10
,9.7
,9.2
,9.2
,10.4
,10.4
,10.2
,10.3
,10.3
,10.1
,10.2
,10.3
,10.1
,10.2
,10.3
,10.4
,10.6
,10.7
,10.2
,11.4
,11.2
,11.2
,11.3
,10.3
,10.2
,10.1
,10.2
,10.1
,10.5
,10.4
,9.3
,10.1
,9.9
,11
,11.2
,11
,11.1
,11.1
,20.8
,23
,24.2
,24.9
,24.6
,23.9
,23.9
,24.2
,24
,24.1
,24.3
,24.2
,24.2
,24.2
,24.2
,10.1
,9.9
,9.9
,10.1
,10.5
,10
,9.9
,9.9
,10
,10
,10.1
,9.2
,9.7
,9.2
,9
,9.9
,10
,9.9
,9.7
,9.7
,9.9
,10.1
,11
,10.3
,10.1
,10.1
,10.3
,10.4
,10.3
,8.9
,5.6
,8.6
,6.1
,6.1
,6.4
,6.2
,7.2
,7
,12.1
,12.3
,12
,11.8
,11.7
,11.8
,11.9
,10.7
,10.6
,10.7
,10.9
,10.7
,10.7
,10.6
,11
,10.8
,10.9
,10.9
,10.9
,11.9
,11.7
,11.7
,11.6
,11.6
,11.6
,11.6
,11.6
,11.6
,11.6
,11.6
,13
,12.8
,12.8
,12.7
,12.7
,6.8
,6.8
,5.5
,5.8
,5.6
,5.5
,4.2
,4.2
,4.3
,4.2
,4.4
,5.3
,5.4
,5.3
,5.2
,5.8
,5.8
,5.6
,5.6
,5.6
,5.4
,5.5
,5.5
,4.7
,4.2
,4.1
,4.5
,4.5
,4.2
,5.5
,5.4
,5.4
,5.4
,5.4
,5.4
,5.4
,5.4
,17
,19.3
,20.3
,19.1
,18.8
,19
,19.1
,19.2
,19.3
,19.4
,19.3
,19.4
,19.6
,19.5
,19.5
,27.8
,19.9
,19.7
,5.3
,5.4
,5.3
,5.3
,5.3
,5.2
,5.1
,4.9
,6.4
,5.1
,5.2
,5.1
,5.2
,5.2
,5.3
,5.2
,5.3
,5.2
,5.3
,4
,4.2
,4.1
,4.1
,4.1
,4.1
,4.1
,4.1
,4.1
,4.1
,4.2
,4.2
,4.1
,4.1
,4.1
,4.4
,4.8
,4.7
,5.8
,5.6
,5.5
,5.5
,5.5
,6.6
,6.4
,6.4
,6.3
,5.4
,5.4
,5.4
,5.3
,5.4
,5.4
,5.4
,4.2
,4
,4.1
,4.2
,4.1
,4.2
,4.1
,4.1
,4.1
,4.1
,4.1
,4.1
,4.1
,15.8
,17.8
,19.2
,19.5
,19.5
,19.3
,19.9
,20.7
,20.5
,20.6
,21.8
,21.7
,21.8
,21.8
,21.7
,21.7
,21.7
,21.8
,21.8
,6.3
,6.4
,5
,4.9
,4.9
,4.9
,4.9
,4
,4
,4
,4
,4
,3.9
,3.9
,3.9
,3.9
,3.9
,5.3
,5.3
,5.1
,5
,5.1
,5.1
,5.1
,5.1
,6.7
,6.4
,5.5
,5.5
,5.6
,5.5
,5.4
,5.5
,5.4
,5.3
,5.4
,4
,4.3
,4.1
,4.1
,4.1
,4.1
,4.1
,4.2
,4.2
,4.1
,4.2
,4.1
,4.2
,4.1
,4.1
,4.2
,4.1
,16.9
,18.4
,18.9
,19.2
,19.3
,19
,21.7
,21.5
,21.4
,21.5
,21.7
,21.7
,21.7
,21.8
,22.1
,21.8
,20.7
,19.7
,19.4
,4
,4
,3.9
,3.9
,3.9
,3.9
,4
,3.9
,3.9
,4
,3.9
,3.9
,3.9
,3.9
,3.9
,3.9
,4
,3.9
,3.8
,3.9
,4.1
,5.5
,5.3
,5.3
,5.4
,6.6
,6.4
,6.3
,6.6
,6.5
,6.4
,6.8
,5.8
,5.8
,5.4
,4.7
,4.7
,4.1
,4.1
,4.1
,4.2
,4.2
,4.1
,4.1
,4.1
,4.1
,4.1
,4.1
,4.2
,4.2
,4.3
,16.8
,18.3
,18.8
,20.6
,20.5
,20.2
,22.8
,22.8
,22.8
,23
,23
,22.9
,22.9
,23
,23.1
,24.7
,24.4
,24.3
,20.7
,20.9
,20.8
,5.3
,5.3
,5
,5
,4
,4
,5.3
,5.4
,5.4
,5.4
,5.4
,5.4
,5.4
,5.5
,5.4
,5.3
,5.3
,5.3
,5.6
,5.6
,5.6
,5.5
,5.5
,5.5
,9.2
,6.6
,6.5
,6.5
,6.5
,6.5
,6.5
,6.5
,6.7
,6.6
,6.5
,6.5
,6.5
,6.9
,6.6
,5.6
,5.6
,5.3
,5.2
,16.4
,18.1
,19
,19.3
,19.3
,19.3
,19.1
,19.1
,19.2
,19.2
,19.2
,19.5
,29.8
,20.6
,20.6
,20.5
,38.7
,21.8
,21.8
,21.8
,21.8
,6.2
,5.2
,5.2
,5.2
,5.2
,5.2
,5.5
,5.3
,5.2
,5.2
,4.6
,4.5
,4.5
,4.6
,4
,4.3
,4.3
,4.3
,4.2
,4
,4.2
,4.1
,4.2
,4.1
,4.1
,4.2
,4.2
,4.1
,4.1
,4.1
,4.1
,5.5
,5.3
,5.3
,5.4
,20.5
,6.6
,6.3
,6.3
,6.4
,19.4
,20.8
,21.4
,21.9
,20.8
,19.7
,19.5
,19.5
,19.5
,19.6
,19.6
,19.7
,19.5
,19.6
,19.5
,19.5
,19.6
,19.6
,19.6
,19.7
,19.7
,19.7
,4
,4
,4
,4
,5.4
,5.2
,5.2
,5.3
,5.3
,5.2
,5.2
,5.2
,5.2
,5.2
,5.2
,5.2
,5.2
,5.3
,5.2
,5.2
,5.8
,5.6
,5.6
,5.6
,5.6
,4.8
,4.7
,4.7
,4.3
,4.1
,4.1
,4.2
,4.1
,4.2
,4.2
,4.1
,4.1
,16.8
,19.8
,20.4
,20.5
,20.7
,20.5
,20.4
,20.7
,20.6
,20.7
,20.7
,20.8
,20.8
,19.7
,19.7
,19.7
,19.7
,5.8
,5
,5.1
,5.6
,5.4
,5.4
,5.3
,5.3
,5.2
,5.3
,4.5
,4.5
,3.9
,3.9
,3.9
,4
,3.9
,4
,5.4
,5.5
,5.7
,5.4
,5.4
,5.4
,5.3
,5.5
,5.5
,5.6
,5.5
,5.5
,4.3
,4.2
,5.5
,5.3
,5.2
,5.2
,5.3
,5.2
,5.2
,5.2
,5.2
,5.8
,5.7
,5.5
,5.6
,5.7
,5.6
,5.6
,5.6
,6.2
,6.1
,5.3
,6.2
,6.2
,6.2
,6.2
,6.1
,6.1
,6.1
,6
,6.1
,7.2
,7
,6.1
,6.2
,6.1
,6.1
,5.1
,5.2
,5.1
,5.1
,4.2
,4.1
,5.3
,5.3
,4.3
,17.5
,18.9
,19.4
,20.2
,19.8
,20
,20.1
,20.1
,20.1
,20.2
,21.4
,21.4
,21.2
,21.3
,21.8
,21.3
,5.5
,5.6
,5.5
,5.6
,5.8
,4.6
,4.6
,4.6
,4.9
,4.8
,4.7
,4.5
,4.5
,5.8
,5.6
,5.6
,5.4
,5.3
,16.4
,16.5
,16.4
,28.6
,28.8
,28.9
,28.5
,29.5
,5.8
,6.8
,6.7
,5.9
,6
,6.3
,6
,5.7
,5.6
,5.6
,5.7
,5.6
,5.8
,4.5
,4.5
,6
,6
,6
,6.9
,6.9
,6.8
,7.2
,7.2
,7.2
,6.8
,7
,7.4
,6.7
,6.8
,6.8
,6.8
,7
,6.8
,6.7
,6.9
,8
,7.7
,8.4
,8.2
,8.1
,6.8
,6.7
,5.8
,5.7
,5.9
,5.7
,4.2
,4.3
,4.3
,4.3
,4.3
,4.4
,4.3
,4.3
,4.3
,4.3
,4.3
,4.3
,4.3
,4.3
,4.3
,4.3
,4.4
,4.3
,4.3
,4.3
,4.3
,5.5
,5.4
,6.9
,6.5
,6.5
,6.6
,6.5
,6.6
,6.5
,6.8
,5.7
,5.8
,5.7
,5
,4.8
,5.6
,4.9
,4.3
,4.3
,4.4
,4.2
,4.2
,4.2
,4.5
,4.4
,4.4
,4.4
,4.3
,4.8
,4.2
,4.2
,4.3
,4.1
,4.1
,4.3
,4.1
,5.5
,5.5
,5.5
,6.7
,6.6
,6.5
,6.4
,6.4
,6.4
,6.4
,6.4
,5.8
,5.8
,4.8
,4.8
,4.8
,4.8
,4.8
,4.8
,4.2
,4.3
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.1
,4.2
,4.3
,4.2
,5.6
,5.5
,5.5
,5.5
,5.4
,5.7
,5.7
,5.7
,5.5
,5.4
,5.4
,4.3
,4.3
,4.6
,5.3
,9.2
,10.2
,9.7
,10.3
,10.2
,10.4
,10.1
,10.1
,10.2
,9.8
,10.1
,9.8
,9.9
,9.8
,9.7
,9.9
,9.7
,9.9
,10
,11.3
,11.1
,11.1
,11
,11.1
,11
,11
,9.9
,10
,10
,9.9
,8.6
,8.9
,8.8
,8.7
,8.8
,8.6
,8.8
,8.7
,8.8
,8.7
,9.3
,9.2
,9.1
,9.1
,9
,9.1
,9.2
,10.2
,9.9
,9.6
,9.7
,5
,5.3
,7
,6.6
,6.4
,6.5
,5.6
,5.4
,5.5
,5.6
,5.3
,5.3
,5.3
,4.1
,4.1
,4.1
,4.2
,4.1
,4.1
,4.1
,4.4
,4.3
,5
,4.9
,6.5
,6.7
,6.7
,7.7
,7.7
,7.6
,7.4
,7.5
,7.7
,7.6
,7.6
,7.7
,8.4
,8.4
,9.7
,9.4
,9.2
,9.1
,9
,9.1
,9.2
,9.1
,8.8
,7.8
,9.1
,8.1
,8
,7.8
,8.3
,8.2
,8.3
,8.3
,8.4
,8.1
,8.2
,8.2
,8.4
,8.1
,8.2
,8
,8.3
,8.1
,8.3
,7.6
,7.6
,8.6
,8.5
,9.6
,10.1
,10.3
,10.5
,9.2
,9
,9
,9.3
,9.5
,9.4
,8.1
,8.3
,7.9
,8.2
,8.9
,7.8
,8
,8.1
,8.1
,8
,8.1
,8
,7
,6.9
,6.9
,6.5
,6.5
,6.5
,6.6
,6.8
,7.4
,7
,8.5
,8.4
,8.5
,9.7
,9.5
,9.2
,9
,9.1
,9
,9
,8.9
,7.7
,7.7
,6.7
,7.1
,6.9
,7.3
,7.1
,7
,6.7
,6.8
,6.7
,6.8
,6.7
,6.3
,6.8
,8.2
,7.3
,7.4
,7
,6.7
,8.1
,7.4
,7.2
,8.7
,8.2
,8.1
,8
,8
,8.1
,8
,9.1
,8.9
,9
,9
,8
,7.9
,7.9
,8.9
,8.3
,7.8
,7.9
,8
,7.9
,5.9
,5.8
,5.5
,5.1
,4.1
,4.1
,4.2
,4.7
,4.3
,4.7
,4.4
,4.5
,6.7
,8
,10.9
,9.5
,10
,9.7
,9.8
,9.7
,9.8
,9.6
,9.6
,9.5
,9.1
,10.6
,9.9
,9.5
,9.7
,9.5
,9.5
,9.5
,8.3
,7.8
,9.4
,9.8
,32.3
,39.7
,38
,37.9
,37.9
,37.7
,37.8
,37.7
,29.8
,29.8
,9.4
,9.4
,10.3
,37.6
,37.5
,37.3
,36.4
,36.3
,36.3
,36.2
,9.2
,36.4
,9
,8.2
,35.7
,8.2
,36.2
,8.8
,36.3
,8.8
,37.4
,10.1
,11.2
,34
,38.5
,38.5
,10.3
,31.1
,9.3
,32
,8.3
,8.2
,7.1
,7.2
,31.3
,31.9
,9.2
,32
,36.3
,9.1
,36.3
,9.2
,9
,32
,8.9
,8.4
,7.2
,7.2
,7.2
,7.2
,7.2
,7
,7.1
,7.2
,7.1
,7.4
,7.1
,7.4
,7.3
,8
,7.3
,7.3
,8.3
,8.1
,8.1
,9
,9.5
,9.1
,10.5
,10.5
,10.5
,8.4
,8.4
,9
,8.9
,9
,9.5
,8.4
,7.9
,6.4
,6.5
,7.9
,6.4
,6.5
,6.4
,6.4
,6.4
,6.4
,6.5
,6.5
,6.4
,6.4
,6.4
,6.4
,7.6
,7.5
,7.7
,7.7
,7.6
,7.5
,7.6
,7.6
,7.5
,7.5
,7.5
,6.3
,6.4
,6.5
,6.5
,9.3
,7.6
,7.6
,7.5
,7.6
,7.7
,9
,9
,9.2
,9
,7.5
,7.5
,7.5
,8.6
,8.4
,8.4
,8.3
,8.5
,8.4
,8.3
,8.5
,7.8
,7.8
,8
,7.9
,7.2
,7
,8.2
,8
,7.6
,7.6
,18.1
,9
,8.7
,9.9
,7.5
,9
,8.9
,9.3
,11.3
,11.2
,11.3
,10.3
,10.6
,10.3
,10
,10.1
,22.2
,24
,22.9
,11.4
,11.1
,11.1
,11
,13.2
,22.8
,29.9
,10.8
,27
,40.8
,9.4
,14.2
,9.7
,9.4
,20
,9.4
,11.1
,10.9
,11.1
,10.9
,24.6
,25.4
,25.8
,13
,12.9
,14
,13.9
,13.2
,12.8
,12.8
,23.3
,11.5
,11.5
,11.5
,11.7
,10.4
,10.4
,10.9
,8.5
,8.1
,8.4
,9.2
,8.1
,9.8
,9.8
,9.8
,9.9
,10.8
,10.7
,11.8
,12.7
,12.9
,10.8
,10.8
,10.7
,10.5
,10.6
,10.6
,9.7
,9
,8.9
,8.9
,8.9
,8.9
,8.9
,8.7
,8.5
,8.5
,8.5
,8.5
,7.6
,7.8
,8.2
,8.2
,9.3
,9.1
,9.1
,8.8
,9.1
,9
,9
,9
,9
,11.3
,11.7
,11.2
,11.6
,10.3
,10.5
,10.7
,15.3
,17.2
,17.1
,15.7
,14.8
,14.3
,14.8
,14.9
,12.7
,12.6
,12.6
,12.6
,11.6
,13.3
,12.6
,12.2
,12.2
,12.3
,12.3
,12.2
,12
,12
,12
,12.1
,11.9
,12.1
,12
,11.1
,12
,12
,11.8
,11.8
,11.9
,11.8
,11.7
,11.8
,12
,12.1
,11.4
,11
,10.8
,11.9
,11.8
,11.6
,22
,13
,12.6
,12.7
,12.7
,12.6
,12.9
,10.9
,12.1
,12.2
,12.3
,13.8
,12.6
,12.5
,11.3
,11.3
,11.3
,11.5
,11.2
,12.3
,13.4
,14.1
,14.1
,14.7
,14.6
,14.6
,14.7
,14.3
,14.1
,14.9
,14.3
,13
,12.8
,12.9
,12.7
,12.8
,12.8
,12.8
,11.6
,11.6
,11.7
,11.7
,11.6
,10.5
,10.5
,10.7
,10.8
,12.5
,10.5
,10.5
,10.5
,10.5
,10.5
,11
,11.4
,11.6
,12.8
,12.5
,12.5
,12.8
,12.4
,13.6
,13.6
,13.3
,13
,13.1
,13.6
,14.2
,12.2
,13
,13.2
,11.1
,9.8
,9.6
,9.6
,9.7
,8.7
,8.2
,7.8
,7.6
,7.2
,7.2
,7.1
,6.6
,6.5
,6.4
,6.1
,6.1
,6.5
,6.3
,6.1
,6.1
,6.7
,8.1
,8
,8
,7.9
,8
,6.5
,6.3
,6.3
,6.3
,5.8
,5.8
,5.9
,7.1
,8.3
,8.1
,7.9
,9.5
,9.6
,7.8
,7.7
,7.8
,6.8
,6.8
,6.9
,6.9
,5.9
,5.8
,5.8
,5.8
,5.8
,5.7
,18
,19.4
,20
,7.8
,8.5
,8.3
,6.7
,4.9
,4.9
,4.8
,4.8
,4.8
,5.7
,5.6
,5.4
,5.4
,5.4
,5.4
,5.4
,5.9
,5.7
,5.7
,5.7
,5.6
,4.5
,5.6
,5.4
,5.3
,5.3
,5.2
,5.2
,5.2
,5.3
,5.2
,5.2
,4.3
,4.3
,4.3
,4.3
,4.3
,4.3
,5
,5.9
,5.7
,5.6
,6.6
,6.7
,6.5
,6.5
,6.5
,6.5
,6.4
,6.5
,6.5
,5.2
,5.2
,5.2
,5.2
,5.1
,5.2
,5.1
,5.1
,5.1
,4.1
,4.1
,4.1
,4.1
,4.2
,4.1
,4.1
,4.1
,4.1
,4.2
,5.4
,5.4
,5.4
,5.4
,5.7
,5.6
,6
,5.8
,5.5
,5.5
,5.5
,4.8
,4.8
,4.8
,4.1
,4.1
,4.2
,4.1
,4.1
,4.1
,4
,5.3
,5.2
,5.2
,5.2
,5.2
,5.2
,5.2
,5.2
,5.1
,6.6
,5.4
,5.3
,5.4
,5.3
,5.4
,5.3
,5.3
,5.5
,5.4
,5.5
,5.7
,4.8
,4.8
